date,composition,portfolio_value
2021-01-28,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",223.97720724316025
2021-01-29,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",237.71374474285628
2021-01-30,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",244.380608086101
2021-01-31,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",274.2821222368768
2021-02-01,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",265.8561675415883
2021-02-02,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",282.4490423220022
2021-02-03,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",282.95998803117067
2021-02-04,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",309.4507181867008
2021-02-05,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",343.87351282434844
2021-02-06,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",388.8805948131762
2021-02-07,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",355.9082866443889
2021-02-08,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",347.91314918154563
2021-02-09,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",363.4589362099564
2021-02-10,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",378.2856451462843
2021-02-11,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",388.8458777880777
2021-02-12,"[('uniswap', 3.1505463091693993), ('aave', 0.17840359581696175), ('havven', 2.025827975831169), ('yearn-finance', 0.000444258306528719), ('compound-governance-token', 0.06101981870221729), ('maker', 0.013366070785453543), ('sushi', 1.8816617449450315), ('republic-protocol', 12.866536825223127), ('0x', 11.0600790368482), ('loopring', 18.402929395782188), ('balancer', 0.15970286850492377), ('bancor', 1.390264224061085), ('1inch', 1.1391081435702797), ('hegic', 4.688642893295003), ('rocket-pool', 0.2365948609455041), ('melon', 0.017987927851016952), ('harvest-finance', 0.005443991694067537), ('barnbridge', 0.012716778867002471), ('origin-protocol', 2.9352661150184196), ('perpetual-protocol', 0.2647300698036768), ('bella-protocol', 0.3085067623924893), ('meta', 0.19383380522577198), ('frax-share', 0.03318849421085281), ('yam-2', 0.15371001712910068), ('badger-dao', 0.020730476181607636), ('pickle-finance', 0.014102938917034779), ('beefy-finance', 0.0010932914983498813), ('rari-governance-token', 0.07867650981614059)]",411.0935422137885
