timestamp,price,market_cap,coin_id
2023-03-03,290.0744681363,53676257.01893633,redacted
2023-03-04,294.04304105644076,54413672.99940209,redacted
2023-03-05,284.9107027247916,52751808.07250032,redacted
2023-03-06,289.98641623333157,53734039.313320436,redacted
2023-03-07,308.9497460497226,57226389.232338175,redacted
2023-03-08,312.6202876139312,57763416.515102714,redacted
2023-03-09,288.02530175782005,53889719.21239057,redacted
2023-03-10,254.17545965865148,47387708.56979464,redacted
2023-03-11,254.50850480858273,47556357.95542745,redacted
2023-03-12,259.62518826324794,48513618.900913075,redacted
2023-03-13,311.2749698943238,58151254.51359676,redacted
2023-03-14,330.24282734093,61759778.69888792,redacted
2023-03-15,345.25316257887675,64642159.42544633,redacted
2023-03-16,329.31880735838513,61596526.30746174,redacted
2023-03-17,307.5052014945217,57554598.96449226,redacted
2023-03-18,337.2622352366255,62944061.16638104,redacted
2023-03-19,323.2134567717825,60508516.06862451,redacted
2023-03-20,344.88847164371174,65094743.248193875,redacted
2023-03-21,329.5844563412523,61693422.74607229,redacted
2023-03-22,336.8472640600488,63467576.50073352,redacted
2023-03-23,320.1254778661005,60368386.789212,redacted
2023-03-24,330.3596846032169,62499298.23644361,redacted
2023-03-25,301.11359916722324,57166388.84778072,redacted
2023-03-26,298.16805012015175,56296757.31091246,redacted
2023-03-27,289.47379984524196,54833816.49115043,redacted
2023-03-28,273.7778414430564,51656839.12463627,redacted
2023-03-29,263.57500388112004,49738405.811804555,redacted
2023-03-30,299.40917759607305,56561080.130165756,redacted
2023-03-31,280.5709825674801,53036048.848856784,redacted
2023-04-01,284.24611907906046,53868956.88346863,redacted
2023-04-02,271.3855650773487,51425095.690641366,redacted
2023-04-03,268.46102740361073,50842946.98793713,redacted
2023-04-04,269.28193161780644,50979856.07149096,redacted
2023-04-05,318.56126303845815,60901291.159130454,redacted
2023-04-06,318.23477026692416,60850877.98329112,redacted
2023-04-07,331.0084556305155,63306033.633656986,redacted
2023-04-08,320.8019972826663,61317725.22676284,redacted
2023-04-09,301.66880795027873,57696343.00958043,redacted
2023-04-10,311.4881532425047,59601400.28665508,redacted
2023-04-11,320.1993771867378,61160712.92150841,redacted
2023-04-12,321.83265962021585,61538514.44075462,redacted
2023-04-13,320.1752604821685,61244507.90380533,redacted
2023-04-14,316.54403549201,60587457.98346578,redacted
2023-04-15,318.7463001814021,61123783.51465843,redacted
2023-04-16,302.97342128134505,58065750.95033326,redacted
2023-04-17,300.009772168186,57489636.64201356,redacted
2023-04-18,290.76559956577506,55784158.5631069,redacted
2023-04-19,308.48642961817455,59743480.1626706,redacted
